"id";"user_id";"product_id";"unit_id";"movement_id";"part_number";"photo";"file_terms";"status";"patrimony_id_1";"patrimony_id_2";"observations";"login_created";"created_at";"login_updated";"updated_at"
"1548";"525";"1";"86";"7";"353996961569334";;;"disabled";;;"Devolvido a Simpress 19/11/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-11-19 10:34:47"
"1549";"525";"1";"86";"7";"353996961571074";;;"disabled";;;"Devolvido a Simpress 17/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-10-23 18:42:28"
"1550";"525";"1";"86";"7";"353996961573245";;;"disabled";;;"Devolucao Simpress 16/10/2024 (Restauracao de Fabrica).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-10-17 17:04:00"
"1551";"525";"1";"86";"7";"353996961574375";;;"disabled";;;"Devolucao Simpress 16/10/2024 (Restauracao de Fabrica).";"d788796";"2021-08-06 00:00:00";"d788796";"2024-10-17 17:04:00"
"1552";"525";"1";"86";"7";"353996961574854";;;"disabled";;;"Devolvido a Simpress 17/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-10-23 18:42:28"
"1553";"525";"1";"86";"7";"353996961575554";;;"disabled";;;"Devolvido a Simpress 21/11/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d912882";"2024-11-21 10:56:20"
"1554";"525";"1";"86";"7";"353996961576156";;;"disabled";;;"Devolvido a Simpress 04/11/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-11-04 09:56:01"
"1555";"525";"1";"86";"7";"353996961576230";;;"disabled";;;"Devolvido a Simpress 22/11/2024 (Formatado).	
";"d788796";"2021-07-28 00:00:00";"d912882";"2024-11-22 15:44:52"
"1556";"525";"1";"86";"7";"353996961576982";;;"disabled";;;"Devolvido a Simpress 07/11/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-11-07 11:51:05"
"1557";"525";"1";"86";"7";"353996961578038";;;"disabled";;;"Devolvido a Simpress 14/01/2025 (Formatado).";"d788796";"2021-07-28 00:00:00";"d930735";"2025-01-14 17:43:04"
"1558";"2";"1";"22";"7";"353996961580349";;;"disabled";;;"Equipamento furtado.";"d788796";"2021-07-28 00:00:00";"d788796";"2025-06-13 17:01:41"
"1559";"525";"1";"86";"7";"353996961581057";;;"disabled";;;"Devolvido a Simpress 22/11/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"x033455";"2024-11-22 16:22:35"
"1560";"525";"1";"86";"7";"353996961583624";;;"disabled";;;"Devolucao Simpress 16/10/2024 (Restauracao de Fabrica).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-10-17 17:04:00"
"1561";"525";"1";"86";"7";"353996961584077";;;"disabled";;;"Devolucao Simpress 16/10/2024 (Restauracao de Fabrica).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-10-17 17:04:00"
"1562";"525";"1";"86";"7";"353996961586817";;;"disabled";;;"Devolvido a Simpress 17/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-10-23 18:41:29"
"1563";"525";"1";"86";"7";"353996961603075";;;"disabled";;;"Devolvido a Simpress 17/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-10-23 18:42:28"
"1564";"525";"1";"86";"7";"353996960648808";;;"disabled";;;"Devolvido a Simpress 29/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-29 09:53:17"
"1565";"525";"1";"86";"7";"353996961564897";;;"disabled";;;"Devolvido a Simpress 30/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d930735";"2024-10-30 10:11:44"
"1566";"525";"1";"86";"7";"353996961576271";;;"disabled";;;"Devolvido a Simpress 29/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-31 13:02:09"
"1567";"525";"1";"86";"7";"353996961576537";;;"disabled";;;"Devolvido a Simpress 29/10/2024 (Formatado).";"d788796";"2021-08-06 00:00:00";"d930735";"2024-10-29 10:15:53"
"1568";"525";"1";"86";"7";"353996961576826";;;"disabled";;;"Devolvido a Simpress 30/10/2024 (Formatado).";"d788796";"2021-08-06 00:00:00";"d788796";"2024-10-30 10:43:50"
"1569";"525";"1";"86";"7";"353996961577246";;;"disabled";;;"Devolvido a Simpress 24/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-31 13:01:49"
"1570";"525";"1";"86";"7";"353996961577998";;;"disabled";;;"Devolu&ccedil;&atilde;o Simpress 24/10/2024 (Restaura&ccedil;&atilde;o de F&aacute;brica).";"d788796";"2021-07-30 00:00:00";"d930735";"2024-10-24 13:32:26"
"1571";"525";"1";"86";"7";"353996961578194";;;"disabled";;;"Devolvido a Simpress 30/10/2024 (Formatado).";"d788796";"2021-08-06 00:00:00";"d788796";"2024-10-30 10:26:48"
"1572";"525";"1";"86";"7";"353996961580711";;;"disabled";;;"Devolvido a Simpress 25/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-25 12:08:06"
"1573";"525";"1";"86";"7";"353996961583806";;;"disabled";;;"Devolvido a Simpress 30/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-30 09:49:18"
"1574";"525";"1";"86";"7";"353996961584036";;;"disabled";;;"Devolvido a Simpress 25/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d930735";"2024-10-25 12:28:32"
"1575";"446";"2";"68";"7";"353150181669439";;;"disabled";;;"Devolvido a Simpress 08/11/2024 (Formatado).";"d788796";"2023-09-06 00:00:00";"x033455";"2024-12-04 14:20:26"
"1576";"525";"2";"86";"7";"353150182980918";;;"disabled";;;"Devolvido a Simpress 01/11/2024 (Formatado).";"d788796";"2023-09-06 00:00:00";"d930735";"2024-11-01 11:05:41"
"1577";"525";"1";"86";"7";"353996960647180";;;"disabled";;;"Devolvido a Simpress 23/01/2025 (Formatado).
";"d788796";"2021-07-28 00:00:00";"d930735";"2025-01-23 14:33:12"
"1578";"525";"1";"86";"7";"353996960647222";;;"disabled";;;"Devolu&ccedil;&atilde;o Simpress 30/10/2024 (Restaura&ccedil;&atilde;o de F&aacute;brica).";"d788796";"2021-07-28 00:00:00";"d912882";"2024-10-30 13:23:59"
"1579";"525";"1";"86";"7";"353996961564772";;;"disabled";;;"Devolvido a Simpress 23/12/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d930735";"2024-12-23 16:46:31"
"1580";"525";"1";"86";"7";"353996961565555";;;"disabled";;;"Devolvido a Simpress 01/11/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-11-01 10:00:39"
"1581";"525";"1";"86";"7";"353996961566090";;;"disabled";;;"Devolvido a Simpress 30/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d930735";"2024-10-30 13:17:50"
"1582";"525";"1";"86";"7";"353996961566124";;;"disabled";;;"Devolvido a Simpress 04/11/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-11-04 13:12:53"
"1583";"525";"1";"86";"7";"353996961567031";;;"disabled";;;"Devolvido a Simpress 01/11/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-11-01 09:42:40"
"1584";"525";"1";"86";"7";"353996961567841";;;"disabled";;;"Devolvido a Simpress 30/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-10-30 13:20:19"
"1585";"525";"1";"86";"7";"353996961570423";;;"disabled";;;"Devolucao Simpress 30/10/2024 (Restauracao de Fabrica)";"d788796";"2021-07-30 00:00:00";"d912882";"2024-10-30 12:53:25"
"1586";"525";"1";"86";"7";"353996961575299";;;"disabled";;;"Devolvido a Simpress 31/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d930735";"2024-10-31 18:45:37"
"1587";"525";"1";"86";"7";"353996961576263";;;"disabled";;;"Devolvido a Simpress 31/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d930735";"2024-10-31 11:38:43"
"1588";"525";"1";"86";"7";"353996961577758";;;"disabled";;;"Devolvido a Simpress 01/11/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d930735";"2024-11-01 10:31:41"
"1589";"525";"1";"86";"7";"353996961577881";;;"disabled";;;"Devolvido a Simpress 04/11/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-11-04 11:31:59"
"1590";"525";"1";"86";"7";"353996961578111";;;"disabled";;;"Devolvido a Simpress 31/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-10-31 13:01:16"
"1591";"525";"1";"86";"7";"353996961580356";;;"disabled";;;"Devolvido a Simpress 31/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d930735";"2024-10-31 18:45:05"
"1592";"525";"1";"86";"7";"353996961583210";;;"disabled";;;"Devolvido a Simpress 31/10/2024 (Formatado).";"d788796";"2021-07-28 00:00:00";"d788796";"2024-10-31 11:10:12"
"1593";"525";"2";"86";"7";"353150182379525";;;"disabled";;;"Devolvido a Simpress 23/10/2024 (Formatado).";"d788796";"2023-09-06 00:00:00";"d788796";"2024-10-23 18:23:07"
"1594";"525";"1";"86";"7";"353996961575323";;;"disabled";;;"Devolvido a Simpress 25/10/2024 (Formatado).";"d788796";"2021-08-06 00:00:00";"d788796";"2024-10-25 09:48:05"
"1595";"525";"1";"86";"7";"353996961576925";;;"disabled";;;"Devolvido a Simpress 23/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-23 18:29:45"
"1596";"525";"1";"86";"7";"353996961576941";;;"disabled";;;"Devolvido a Simpress 24/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-24 09:50:12"
"1597";"525";"1";"86";"7";"353996961577196";;;"disabled";;;"Devolucao Simpress 23/10/2024 (Restauracao de Fabrica).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-23 12:55:00"
"1598";"525";"1";"86";"7";"353996961577600";;;"disabled";;;"Devolucao Simpress 23/10/2024 (Restauracao de Fabrica).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-23 12:37:41"
"1599";"525";"1";"86";"7";"353996961578582";;;"disabled";;;"Devolucao Simpress 23/10/2024 (Restauracao de Fabrica).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-23 12:17:43"
"1600";"525";"1";"86";"7";"353996961580257";;;"disabled";;;"Devolvido a Simpress 23/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d930735";"2024-10-23 18:39:12"
"1601";"525";"1";"86";"7";"353996961580828";;;"disabled";;;"Devolvido a Simpress 24/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-24 09:54:36"
"1602";"525";"1";"86";"7";"353996961584002";;;"disabled";;;"Devolvido a Simpress 23/10/2024 (Formatado).";"d788796";"2021-07-30 00:00:00";"d788796";"2024-10-23 18:32:36"
"1603";"525";"4";"86";"7";"21187N0496";;;"disabled";;;"Não consta na Simpress.";"d788796";"2024-09-24 12:12:19";"d788796";"2025-07-02 15:42:00"
"1604";"525";"4";"86";"7";"21188N024A";;;"disabled";;;"Não consta na Simpress.";"d788796";"2024-09-24 12:23:13";"d788796";"2025-07-02 15:44:06"
"1605";"525";"1";"86";"7";"353996960654556";;;"disabled";;;"Devolvido a Simpress 31/10/2024 (Formatado).";"d930735";"2024-09-26 12:29:14";"d788796";"2024-10-31 12:50:26"
"1606";"503";"5";"43";"2";"351040991274680";;"files/2024/10/503-dustin-yajima-imei-351040991274680.pdf";"actived";;;;"d788796";"2024-10-01 15:04:42";"d788796";"2024-10-09 17:39:09"
"1607";"175";"5";"47";"2";"351040990989825";;"files/2024/10/175-alvaro-expedito-jeronymo-imei-351040990989825.pdf";"actived";;;;"d788796";"2024-10-01 15:15:48";"x033455";"2024-10-09 17:29:52"
"1608";"451";"5";"69";"2";"351040991280240";;"files/2024/10/451-dalva-de-araujo-vieira-vauclin-imei-351040991280240.pdf";"actived";;;;"d788796";"2024-10-01 15:16:59";"x033455";"2024-10-10 13:10:44"
"1609";"280";"5";"55";"2";"351040990994122";;"files/2024/10/280-anderson-fernando-tadeu-da-silva-imei-351040990994122.pdf";"actived";;;;"d788796";"2024-10-01 15:19:17";"x033455";"2024-10-09 17:38:31"
"1610";"453";"5";"69";"2";"351040990993777";;"files/2024/10/453-alessandra-castilho-leal-imei-351040990993777.pdf";"actived";;;;"d788796";"2024-10-01 15:19:42";"x033455";"2024-10-10 13:14:47"
"1611";"504";"5";"64";"2";"351040991280265";;"files/2024/10/504-alexandre-pecanha-binatti-imei-351040991280265.pdf";"actived";;;;"d788796";"2024-10-01 15:31:17";"x033455";"2024-10-10 12:57:01"
"1612";"171";"5";"47";"2";"351040991275281";;"files/2024/10/171-alexandre-doi-imei-351040991275281.pdf";"actived";;;;"d788796";"2024-10-01 15:31:59";"x033455";"2024-10-09 17:23:31"
"1613";"235";"5";"51";"2";"351040991272726";;"files/2024/10/235-estevao-cardoso-brizante-imei-351040991272726.pdf";"actived";;;;"d788796";"2024-10-01 15:33:47";"d788796";"2024-10-09 17:07:22"
"1614";"333";"5";"60";"2";"351040991280273";;"files/2024/10/333-fernanda-regina-da-silva-assis-imei-351040991280273.pdf";"actived";;;;"d788796";"2024-10-01 15:34:20";"d788796";"2024-10-09 17:36:26"
"1615";"311";"5";"58";"2";"351040991036162";;"files/2024/10/311-edilson-santos-de-araujo-imei-351040991036162.pdf";"actived";;;;"d788796";"2024-10-01 15:41:07";"d788796";"2024-10-09 17:14:21"
"1616";"113";"5";"46";"2";"351040991281248";;"files/2024/10/113-anderson-santos-miranda-imei-351040991281248.pdf";"actived";;;;"d788796";"2024-10-01 15:42:32";"d788796";"2024-10-09 17:41:40"
"1617";"297";"5";"57";"2";"351040991281446";;"files/2024/10/297-fabiola-ruiz-imei-351040991281446.pdf";"actived";;;;"d788796";"2024-10-01 15:42:51";"x033455";"2024-10-09 17:26:11"
"1618";"57";"5";"64";"2";"351040991275299";;"files/2024/10/57-daniel-miranda-de-oliveira-junior-imei-351040991275299.pdf";"actived";;;;"d788796";"2024-10-01 15:43:12";"x033455";"2024-10-10 12:45:16"
"1619";"242";"5";"51";"2";"351040991036428";;"files/2024/10/242-airton-mendes-da-hora-imei-351040991036428.pdf";"actived";;;;"d788796";"2024-10-01 15:43:37";"d788796";"2024-10-09 17:33:45"
"1620";"305";"5";"58";"2";"351040991274672";;"files/2024/10/305-agnes-pereira-pio-imei-351040991274672.pdf";"actived";;;;"d788796";"2024-10-01 15:44:28";"d788796";"2024-10-09 17:06:01"
"1621";"362";"5";"66";"2";"351040991037038";;"files/2024/10/362-marco-antonio-souza-de-oliveira-351040991037038.pdf";"actived";;;;"d788796";"2024-10-01 15:49:27";"x033455";"2024-10-10 13:08:17"
"1622";"365";"5";"63";"2";"351040990993066";;"files/2024/10/365-maria-stella-lombardi-imei-351040990993066.pdf";"actived";;;;"d788796";"2024-10-01 15:49:46";"x033455";"2024-10-10 12:59:34"
"1623";"200";"5";"49";"2";"351040991036394";;"files/2025/06/200-willians-fagner-roberto-candeias-rezende-imei-351040991036394.pdf";"actived";;;;"d788796";"2024-10-01 15:50:10";"d788796";"2025-06-06 13:26:27"
"1624";"241";"5";"51";"2";"351040991281297";;"files/2024/10/241-rosana-rodrigues-sant-anna-imei-351040991281297.pdf";"actived";;;;"d788796";"2024-10-01 15:50:32";"d788796";"2024-10-09 17:31:54"
"1625";"240";"5";"51";"2";"351040990989270";;"files/2024/10/240-izabella-bagno-rocha-imei-351040990989270.pdf";"actived";;;;"d788796";"2024-10-01 15:51:14";"d788796";"2024-10-09 16:51:35"
"1626";"376";"5";"63";"2";"351040991040347";;"files/2024/10/376-leonardo-antonio-pereira-monteiro-imei-351040991040347.pdf";"actived";;;;"d788796";"2024-10-01 15:51:30";"x033455";"2024-10-10 13:02:23"
"1627";"259";"5";"54";"2";"351040991280216";;"files/2024/10/259-suliene-soares-de-souza-leao-imei-351040991280216.pdf";"actived";;;;"d788796";"2024-10-01 15:51:50";"x033455";"2024-10-10 12:41:50"
"1628";"104";"5";"45";"2";"351040991280307";;"files/2024/10/104-gustavo-roberto-moreira-dos-santos-imei-351040991280307.pdf";"actived";;;;"d788796";"2024-10-01 15:52:09";"x033455";"2024-10-10 13:19:08"
"1629";"1";"5";"22";"1";"351040991272957";;;"actived";;;"Tablet A9 conferido em 18/06/2025 por Rodolfo.";"d788796";"2024-10-01 15:52:30";"d788796";"2025-06-18 16:35:29"
"1630";"501";"5";"64";"2";"351040990989734";;"files/2024/10/501-herbert-valkinir-cabreira-imei-351040990989734.pdf";"actived";;;;"d788796";"2024-10-01 15:52:55";"x033455";"2024-10-10 12:54:45"
"1631";"90";"5";"44";"2";"351040991036097";;"files/2024/10/90-wesley-salles-bezerra-imei-351040991036097.pdf";"actived";;;;"d788796";"2024-10-01 15:53:14";"x033455";"2024-10-10 13:11:50"
"1632";"525";"5";"86";"7";"351040990993686";;"files/2025/06/525-simpress-comercio-locacao-e-servicos-imei-351040990993686.pdf";"disabled";;;"Equipamento retirado.";"d788796";"2024-10-01 15:53:32";"d788796";"2025-06-13 17:39:38"
"1633";"201";"5";"49";"2";"351040991281511";;"files/2024/10/201-luciane-alves-polesel-imei-351040991281511.pdf";"actived";;;;"d788796";"2024-10-02 17:11:12";"x033455";"2024-10-14 19:59:26"
"1634";"84";"5";"43";"2";"351040990992308";;"files/2024/10/84-davi-dos-santos-imei-351040990992308.pdf";"actived";;;;"d788796";"2024-10-02 17:11:31";"x033455";"2024-10-14 19:15:12"
"1635";"102";"5";"45";"2";"351040990989494";;"files/2024/10/102-levi-rafael-quintiliano-351040990989494.pdf";"actived";;;;"x033455";"2024-10-02 17:15:04";"x033455";"2024-10-14 18:52:36"
"1636";"215";"5";"50";"2";"351040991280398";;"files/2024/10/215-giuliano-cezana-araujo-cunha-imei-351040991280398.pdf";"actived";;;;"x033455";"2024-10-02 17:17:35";"x033455";"2024-10-14 19:51:02"
"1637";"92";"5";"44";"2";"351040991281420";;"files/2024/10/92-jaqueline-melo-de-menezes-351040991281420.pdf";"actived";;;;"x033455";"2024-10-02 17:17:51";"x033455";"2024-10-14 18:55:18"
"1638";"101";"5";"45";"2";"351040991272882";;"files/2024/10/101-odair-matarensi-junior-imei-351040991272882.pdf";"actived";;;;"x033455";"2024-10-02 17:18:13";"x033455";"2024-10-14 19:06:09"
"1639";"91";"5";"44";"2";"351040990992365";;"files/2024/10/91-marcela-giulia-coppini-imei-351040990992365.pdf";"actived";;;;"x033455";"2024-10-02 17:21:36";"x033455";"2024-10-14 18:57:08"
"1640";"89";"5";"44";"2";"351040991281461";;"files/2024/10/89-thiago-da-silva-alves-imei-351040991281461.pdf";"actived";;;;"x033455";"2024-10-02 17:30:35";"x033455";"2024-10-14 19:22:18"
"1641";"534";"5";"6";"2";"351040991281271";;"files/2025/06/534-leonardo-casaretti-lotito-oliveira-de-mello-imei-351040991281271-1749221366.pdf";"actived";;;"Retirada agendada para 18/10/2024. Bolsa com alça inclusa.";"x033455";"2024-10-02 17:31:09";"d788796";"2025-06-06 11:49:26"
"1642";"16";"5";"38";"2";"351040991274789";;"files/2024/11/16-imei-351040991274789.pdf";"actived";;;;"x033455";"2024-10-02 17:32:51";"d827394";"2024-11-06 08:59:11"
"1643";"287";"5";"57";"2";"351040990992944";;"files/2024/11/287-imei-351040990992944.pdf";"actived";;;;"x033455";"2024-10-02 17:33:08";"d827394";"2024-11-05 15:33:40"
"1644";"1";"5";"22";"1";"351040990994007";;;"actived";;;;"x033455";"2024-10-03 15:54:25";"d788796";"2025-06-18 16:24:58"
"1645";"227";"5";"52";"2";"351040990993751";;"files/2024/10/227-gabriel-de-souza-costa-imei-351040990993751.pdf";"actived";;;;"d788796";"2024-10-08 10:47:17";"x033455";"2024-10-10 13:27:17"
"1646";"373";"5";"63";"2";"351040990992993";;"files/2024/10/373-giovanna-tonobohn-zampronio-imei-351040990992993.pdf";"actived";;;;"d788796";"2024-10-08 11:08:44";"x033455";"2024-10-10 13:04:14"
"1647";"391";"5";"61";"2";"351040991274615";;"files/2024/10/391-ronaldo-da-silva-bezerra-imei-351040991274615.pdf";"actived";;;;"d788796";"2024-10-08 11:20:33";"x033455";"2024-10-09 17:00:01"
"1648";"56";"5";"41";"2";"351040990990161";;"files/2024/10/56-vitor-de-oliveira-peres-imei-351040990990161.pdf";"actived";;;;"d788796";"2024-10-08 11:21:12";"d788796";"2024-10-09 17:11:24"
"1649";"392";"5";"61";"2";"351040991280224";;"files/2024/10/392-monique-gomes-imei-351040991280224.pdf";"actived";;;;"d788796";"2024-10-08 11:22:13";"x033455";"2024-10-09 17:02:10"
"1650";"444";"5";"68";"2";"351040990993710";;"files/2024/10/444-vitor-araujo-santana-imei-351040990993710-1728505183.pdf";"actived";;;;"d788796";"2024-10-08 11:48:33";"x033455";"2024-10-09 17:19:43"
"1651";"500";"5";"55";"2";"351040991026627";;"files/2024/10/500-patricia-alves-souza-imei-351040991026627.pdf";"actived";;;;"d788796";"2024-10-08 12:32:14";"x033455";"2024-10-09 17:39:55"
"1652";"170";"5";"47";"2";"351040990960420";;"files/2024/10/170-luiz-antonio-cavalcante-caldas-imei-351040990960420.pdf";"actived";;;;"d788796";"2024-10-08 14:25:39";"x033455";"2024-10-09 17:27:24"
"1653";"216";"5";"50";"2";"351040991036949";;"files/2024/10/216-luciana-novelino-imei-351040991036949.pdf";"actived";;;;"d788796";"2024-10-08 15:40:15";"x033455";"2024-10-09 17:41:08"
"1654";"43";"5";"40";"2";"351040990993660";;"files/2024/10/43-leandro-borella-imei-351040990993660.pdf";"actived";;;;"d788796";"2024-10-08 15:49:40";"x033455";"2024-10-09 17:43:47"
"1655";"312";"5";"58";"2";"351040991281313";;"files/2024/10/312-guilherme-mendes-de-paiva-imei-351040991281313.pdf";"actived";;;;"d788796";"2024-10-08 16:17:39";"d788796";"2024-10-09 17:09:45"
"1656";"414";"5";"65";"2";"351040991036725";;"files/2024/10/414-leonardo-rodrigues-pecanha-imei-351040991036725.pdf";"actived";;;;"d788796";"2024-10-08 17:34:42";"x033455";"2024-10-15 12:27:54"
"1657";"525";"6";"86";"7";"R9XR505GBPZ";;;"disabled";;;"Devolu&ccedil;&atilde;o Simpress 10/10/2024 (Restaura&ccedil;&atilde;o de F&aacute;brica). Este modelo n&atilde;o possui chip. Estava sem carregador (apenas o cabo usb antigo).";"d788796";"2024-10-10 15:28:58";"d788796";"2024-10-16 15:44:34"
"1658";"525";"1";"86";"7";"353996960724674";;;"disabled";;;"Devolu&ccedil;&atilde;o Simpress 10/10/2024 (Restaura&ccedil;&atilde;o de F&aacute;brica). Estava com chip (11)91670-1481.";"d788796";"2024-10-10 16:00:51";"d788796";"2024-10-16 15:44:34"
"1660";"60";"5";"42";"2";"351040991280208";;"files/2024/11/60-351040991280208.pdf";"actived";;;;"d930735";"2024-10-10 17:45:21";"d827394";"2024-11-13 11:21:22"
"1661";"1";"1";"22";"1";"R9XRB06WCDW";;;"actived";;;"Esse é apenas o NS, o IMEI é o 353996962275683 que já tem cadastro no sistema.";"d788796";"2024-10-11 09:28:38";"d788796";"2024-10-17 12:39:08"
"1662";"115";"5";"46";"2";"351040991281537";;"files/2024/10/115-carla-oliveira-penteado-campanella-imei-351040991281537.pdf";"actived";;;;"d930735";"2024-10-11 11:30:53";"x033455";"2024-10-14 19:54:03"
"1663";"191";"5";"48";"2";"351040990994460";;"files/2024/10/191-carolina-arbulu-oliveira-imei-351040990994460.pdf";"actived";;;;"d930735";"2024-10-11 11:53:13";"x033455";"2024-10-14 19:32:49"
"1664";"51";"5";"41";"2";"351040991280257";;"files/2024/10/51-rodolfo-amaral-da-silva-imei-351040991280257.pdf";"actived";;;;"d930735";"2024-10-11 12:37:54";"x033455";"2024-10-14 19:12:28"
"1665";"174";"5";"47";"2";"351040991275414";;"files/2024/10/174-dharllan-lennon-alves-de-souza-imei-351040991275414.pdf";"actived";;;;"d930735";"2024-10-11 12:38:19";"x033455";"2024-10-14 19:17:00"
"1666";"58";"5";"41";"2";"351040990989593";;"files/2024/10/58-vitor-mello-gomes-dos-santos-imei-351040990989593.pdf";"actived";;;;"d930735";"2024-10-11 12:53:44";"x033455";"2024-10-14 19:48:08"
"1667";"59";"5";"41";"2";"351040991026601";;"files/2024/10/59-juliana-schewinsky-imei-351040991026601.pdf";"actived";;;;"d930735";"2024-10-11 12:58:28";"x033455";"2024-10-14 18:54:30"
"1668";"46";"5";"40";"2";"351040991281263";;"files/2024/11/46-imei-351040991281263.pdf";"actived";;;;"d930735";"2024-10-11 13:03:24";"d827394";"2024-11-05 13:45:33"
"1669";"52";"5";"41";"2";"351040991274631";;"files/2024/10/52-jose-thiago-da-silva-antonio-imei-351040991274631.pdf";"actived";;;;"d930735";"2024-10-11 13:48:21";"x033455";"2024-10-14 19:43:59"
"1670";"426";"5";"67";"2";"351040990989841";;"files/2024/10/426-fabricio-rodrigo-costa-imei-351040990989841.pdf";"actived";;;;"d930735";"2024-10-11 14:02:39";"x033455";"2024-10-14 19:36:30"
"1671";"496";"5";"53";"2";"351040990989445";;"files/2024/10/496-fernando-amorim-soares-de-mello-imei-351040990989445.pdf";"actived";;;"BOLSA COM AL&Ccedil;A INCLUSA";"d930735";"2024-10-11 14:11:56";"x033455";"2024-10-14 18:59:31"
"1672";"123";"5";"20";"2";"351040992648452";;"files/2024/12/123-351040992648452.pdf";"actived";;;"Bolsa com alça inclusa.";"d930735";"2024-10-11 15:57:21";"d930735";"2024-12-16 10:52:31"
"1673";"276";"5";"55";"2";"351040992736554";;"files/2024/11/276-imei-351040992736554.pdf";"actived";;;;"d930735";"2024-10-11 15:58:01";"d827394";"2024-11-12 09:52:56"
"1674";"273";"5";"55";"2";"351040992737206";;"files/2024/11/273-imei-351040992737206.pdf";"actived";;;;"d930735";"2024-10-11 15:59:39";"d827394";"2024-11-12 10:06:38"
"1675";"461";"5";"69";"2";"351040992736919";;"files/2024/11/461-imei-351040992736919.pdf";"actived";;;;"d930735";"2024-10-11 15:59:59";"d827394";"2024-11-11 15:00:24"
"1676";"279";"5";"55";"2";"351040992736786";;"files/2024/11/279-imei-351040992736786.pdf";"actived";;;;"d930735";"2024-10-11 16:00:13";"d827394";"2024-11-11 15:47:37"
"1677";"275";"5";"55";"2";"351040992593708";;"files/2024/11/275-imei-351040992593708.pdf";"actived";;;;"d930735";"2024-10-11 16:00:32";"d827394";"2024-11-12 10:26:17"
"1678";"132";"5";"6";"2";"351040992587924";;"files/2024/11/132-351040992587924.pdf";"actived";;;;"d930735";"2024-10-11 16:00:41";"d788796";"2025-02-25 17:18:29"
"1679";"22";"5";"39";"2";"351040992735986";;"files/2024/11/22-imei-351040992735986.pdf";"actived";;;;"d930735";"2024-10-11 16:01:12";"d827394";"2024-11-22 10:01:24"
"1680";"425";"5";"67";"2";"351040992736869";;"files/2024/11/425-imei-351040992736869.pdf";"actived";;;;"d930735";"2024-10-11 16:01:20";"d827394";"2024-11-22 09:11:37"
"1681";"418";"5";"67";"2";"351040992647884";;"files/2024/11/418-imei-351040992647884.pdf";"actived";;;;"d930735";"2024-10-11 16:01:28";"d827394";"2024-11-22 09:28:34"
"1682";"247";"5";"62";"2";"351040992735291";;"files/2024/12/247-imei-351040992735291.pdf";"actived";;;;"d930735";"2024-10-11 16:01:38";"d827394";"2024-12-02 11:17:52"
"1683";"424";"5";"67";"2";"351040992732934";;"files/2024/11/424-imei-351040992732934.pdf";"actived";;;;"d930735";"2024-10-11 16:01:49";"d827394";"2024-11-22 09:41:45"
